Id;Cycle;DateTime;Flow;EntryLoad;OutputLoad;PumpCurrent;PumpVelocity
465;3;2017-04-23 16:26:44,877;74;106;100;2723;8
466;3;2017-04-23 16:26:57,902;74;108;100;3295;8
467;3;2017-04-23 16:27:10,933;73;110;100;3460;8
468;3;2017-04-23 16:27:23,977;74;112;100;3641;8
469;3;2017-04-23 16:27:37,007;72;114;100;3483;8
470;3;2017-04-23 16:27:50,053;73;116;100;2805;8
471;3;2017-04-23 16:28:03,079;74;118;100;2969;8
472;3;2017-04-23 16:28:16,107;74;120;100;3095;8
473;3;2017-04-23 16:28:29,151;74;122;100;3246;8
474;3;2017-04-23 16:28:42,193;75;124;100;2799;8
475;3;2017-04-23 16:28:55,238;76;126;100;3223;8
476;3;2017-04-23 16:29:08,269;75;128;100;3803;8
477;3;2017-04-23 16:29:21,300;74;130;100;3703;8
478;3;2017-04-23 16:29:34,340;75;132;100;2769;8
479;3;2017-04-23 16:29:47,370;75;134;100;2693;8
480;3;2017-04-23 16:30:00,415;75;136;100;3714;8
481;3;2017-04-23 16:30:13,456;75;138;100;3063;8
482;3;2017-04-23 16:30:26,500;78;140;100;3830;8
483;3;2017-04-23 16:30:39,531;78;142;100;3023;8
484;3;2017-04-23 16:30:52,547;78;144;100;3743;8
485;3;2017-04-23 16:31:05,585;78;146;100;2674;8
486;3;2017-04-23 16:31:18,629;78;148;100;3866;8
487;3;2017-04-23 16:31:31,672;77;150;100;3807;8
488;3;2017-04-23 16:31:44,700;76;152;100;3708;8
489;3;2017-04-23 16:31:57,731;76;154;100;2737;8
490;3;2017-04-23 16:32:10,763;76;156;100;3587;8
491;3;2017-04-23 16:32:23,802;75;158;100;2962;8
492;3;2017-04-23 16:32:36,832;77;160;100;3859;8
493;3;2017-04-23 16:32:49,860;76;162;100;3912;8
494;3;2017-04-23 16:33:02,903;77;164;100;3564;8
495;3;2017-04-23 16:33:15,935;76;166;100;2749;8
496;3;2017-04-23 16:33:28,979;78;168;100;2693;8
497;3;2017-04-23 16:33:42,024;77;170;100;3730;8
498;3;2017-04-23 16:33:55,048;77;172;100;2955;8
499;3;2017-04-23 16:34:08,080;77;174;100;2731;8
500;3;2017-04-23 16:34:21,108;77;176;100;3222;8
501;3;2017-04-23 16:34:34,150;77;178;100;2745;8
502;3;2017-04-23 16:34:47,194;76;180;100;3703;8
503;3;2017-04-23 16:35:00,225;77;182;100;3299;8
504;3;2017-04-23 16:35:13,256;77;184;100;2833;8
505;3;2017-04-23 16:35:26,286;77;186;100;2829;8
506;3;2017-04-23 16:35:39,325;77;188;100;3545;8
507;3;2017-04-23 16:35:52,355;76;190;100;3661;8
508;3;2017-04-23 16:36:05,398;75;192;100;3932;8
509;3;2017-04-23 16:36:18,441;73;194;100;3664;8
510;3;2017-04-23 16:36:31,487;72;196;100;3587;8
511;3;2017-04-23 16:36:44,517;73;198;100;3352;8
512;3;2017-04-23 16:36:57,543;72;200;100;3559;8
513;3;2017-04-23 16:37:10,587;73;202;100;2773;8
514;3;2017-04-23 16:37:23,630;74;204;100;3403;8
515;3;2017-04-23 16:37:36,672;75;206;100;3547;8
516;3;2017-04-23 16:37:49,719;75;208;100;2734;8
517;3;2017-04-23 16:38:02,749;73;210;100;3367;8
518;3;2017-04-23 16:38:15,765;72;212;100;4061;8
519;3;2017-04-23 16:38:28,803;73;214;100;3903;8
520;3;2017-04-23 16:38:41,846;71;216;100;2803;8
521;3;2017-04-23 16:38:54,877;71;218;100;2662;8
522;3;2017-04-23 16:39:07,909;72;220;100;2674;8
523;3;2017-04-23 16:39:20,953;73;222;100;2846;8
524;3;2017-04-23 16:39:33,982;73;224;100;2759;8
525;3;2017-04-23 16:39:47,011;70;226;100;3726;8
526;3;2017-04-23 16:40:00,049;66;228;100;3740;8
527;3;2017-04-23 16:40:13,081;65;230;100;4035;8
528;3;2017-04-23 16:40:26,120;65;232;100;3708;8
529;3;2017-04-23 16:40:39,152;65;234;100;2998;8
530;3;2017-04-23 16:40:52,181;65;236;100;3073;8
531;3;2017-04-23 16:41:05,227;65;238;100;3863;8
532;3;2017-04-23 16:41:18,273;66;240;100;3639;8
533;3;2017-04-23 16:41:31,309;65;242;100;3659;8
534;3;2017-04-23 16:41:44,341;66;244;100;3919;8
535;3;2017-04-23 16:41:57,374;66;246;100;2831;8
536;3;2017-04-23 16:42:10,414;67;248;100;3430;8
537;3;2017-04-23 16:42:23,458;66;250;100;3387;8
538;3;2017-04-23 16:42:36,488;66;252;100;3522;8
539;3;2017-04-23 16:42:49,520;66;254;100;3282;8
540;4;2017-04-23 16:44:12,706;66;255;100;3391;7
541;4;2017-04-23 16:44:25,750;65;250;100;2719;7
542;4;2017-04-23 16:44:38,780;65;245;100;3195;7
543;4;2017-04-23 16:44:51,813;66;240;100;2342;7
544;4;2017-04-23 16:45:04,853;65;235;100;2233;7
545;4;2017-04-23 16:45:17,899;65;230;100;2258;7
546;4;2017-04-23 16:45:30,942;65;225;100;3280;7
547;4;2017-04-23 16:45:43,984;64;220;100;2553;7
548;4;2017-04-23 16:45:57,027;64;215;100;2264;7
549;4;2017-04-23 16:46:10,058;64;210;100;2309;7
550;4;2017-04-23 16:46:23,075;64;205;100;3343;7
551;4;2017-04-23 16:46:36,121;64;200;100;2351;7
552;4;2017-04-23 16:46:49,152;64;195;100;2751;7
553;4;2017-04-23 16:47:02,185;64;190;100;3376;7
554;4;2017-04-23 16:47:15,217;63;185;100;2215;7
555;4;2017-04-23 16:47:28,261;63;180;100;2703;7
556;4;2017-04-23 16:47:41,290;64;175;100;2308;7
557;4;2017-04-23 16:47:54,321;64;170;100;2606;7
558;4;2017-04-23 16:48:07,352;63;165;100;2823;7
559;4;2017-04-23 16:48:20,383;63;160;100;2672;7
560;4;2017-04-23 16:48:33,405;64;155;100;3273;7
561;4;2017-04-23 16:48:46,448;63;150;100;3260;7
562;4;2017-04-23 16:48:59,491;62;145;100;3187;7
563;4;2017-04-23 16:49:12,537;63;140;100;2927;7
564;4;2017-04-23 16:49:25,583;63;135;100;2173;7
565;4;2017-04-23 16:49:38,614;62;130;100;2229;7
566;4;2017-04-23 16:49:51,653;63;125;100;2824;7
567;4;2017-04-23 16:50:04,696;62;120;100;3339;7
568;4;2017-04-23 16:50:17,739;62;115;100;3404;7
569;4;2017-04-23 16:50:30,783;62;110;100;2322;7
570;4;2017-04-23 16:50:43,815;61;105;100;2640;7
571;4;2017-04-23 16:50:56,846;61;100;100;3310;7
572;4;2017-04-23 16:51:09,877;61;95;100;3260;7
573;4;2017-04-23 16:51:22,931;60;90;100;3072;7
574;4;2017-04-23 16:51:35,973;60;85;100;2787;7
575;4;2017-04-23 16:51:49,017;60;80;100;3072;7
576;4;2017-04-23 16:52:02,061;58;75;100;2688;7
577;4;2017-04-23 16:52:15,092;57;70;100;3238;7
578;4;2017-04-23 16:52:28,123;55;65;100;2559;7
579;4;2017-04-23 16:52:41,170;54;60;100;2591;7
580;4;2017-04-23 16:52:54,205;54;55;100;2823;7
581;4;2017-04-23 16:53:07,233;52;50;100;2206;7
582;4;2017-04-23 16:53:20,265;52;45;100;2924;7
583;4;2017-04-23 16:53:33,309;51;40;100;2150;7
584;4;2017-04-23 16:53:46,339;51;35;100;2157;7
585;4;2017-04-23 16:53:59,372;51;30;100;2419;7
586;4;2017-04-23 16:54:12,409;50;25;100;2137;7
587;4;2017-04-23 16:54:25,441;49;20;100;2065;7
588;4;2017-04-23 16:54:38,468;47;15;100;3215;7
589;4;2017-04-23 16:54:51,511;41;10;100;2368;7
590;4;2017-04-23 16:55:04,556;28;5;100;2233;7
591;4;2017-04-23 16:55:17,601;0;0;100;2760;7
592;4;2017-04-23 16:55:30,631;0;0;100;2191;7
593;4;2017-04-23 16:55:43,662;0;2;100;2664;7
594;4;2017-04-23 16:55:56,700;0;4;100;2747;7
595;4;2017-04-23 16:56:09,727;0;6;100;2356;7
596;4;2017-04-23 16:56:22,756;9;8;100;1623;7
597;4;2017-04-23 16:56:35,801;29;10;100;2767;7
598;4;2017-04-23 16:56:48,847;30;12;100;2877;7
599;4;2017-04-23 16:57:01,879;34;14;100;2748;7
600;4;2017-04-23 16:57:14,910;38;16;100;1988;7
601;4;2017-04-23 16:57:27,947;37;18;100;2960;7
602;4;2017-04-23 16:57:40,990;40;20;100;2402;7
603;4;2017-04-23 16:57:54,033;42;22;100;1946;7
604;4;2017-04-23 16:58:07,063;41;24;100;1936;7
605;4;2017-04-23 16:58:20,109;43;26;100;2067;7
606;4;2017-04-23 16:58:33,137;43;28;100;1975;7
607;4;2017-04-23 16:58:46,179;42;30;100;2619;7
608;4;2017-04-23 16:58:59,222;42;32;100;2307;7
609;4;2017-04-23 16:59:12,254;42;34;100;2523;7
610;4;2017-04-23 16:59:25,282;42;36;100;2040;7
611;4;2017-04-23 16:59:38,326;42;38;100;2745;7
612;4;2017-04-23 16:59:51,358;42;40;100;3050;7
613;4;2017-04-23 17:00:04,388;42;42;100;2306;7
614;4;2017-04-23 17:00:17,418;41;44;100;2660;7
615;4;2017-04-23 17:00:30,453;41;46;100;2786;7
616;4;2017-04-23 17:00:43,485;41;48;100;2037;7
617;4;2017-04-23 17:00:56,528;41;50;100;2888;7
618;4;2017-04-23 17:01:09,556;41;52;100;2535;7
619;4;2017-04-23 17:01:22,587;41;54;100;2779;7
620;4;2017-04-23 17:01:35,631;42;56;100;2611;7
621;4;2017-04-23 17:01:48,658;42;58;100;2891;7
622;4;2017-04-23 17:02:01,701;43;60;100;2003;7
623;4;2017-04-23 17:02:14,745;42;62;100;2135;7
624;4;2017-04-23 17:02:27,773;42;64;100;3064;7
625;4;2017-04-23 17:02:40,803;43;66;100;2732;7
626;4;2017-04-23 17:02:53,847;43;68;100;3097;7
627;4;2017-04-23 17:03:06,877;42;70;100;2098;7
628;4;2017-04-23 17:03:19,921;43;72;100;2044;7
629;4;2017-04-23 17:03:32,963;44;74;100;2017;7
630;4;2017-04-23 17:03:46,007;45;76;100;2387;7
631;4;2017-04-23 17:03:59,050;45;78;100;2034;7
632;4;2017-04-23 17:04:12,096;47;80;100;2533;7
633;4;2017-04-23 17:04:25,125;47;82;100;2076;7
634;4;2017-04-23 17:04:38,168;46;84;100;1977;7
635;4;2017-04-23 17:04:51,211;46;86;100;2888;7
636;4;2017-04-23 17:05:04,254;46;88;100;3111;7
637;4;2017-04-23 17:05:17,297;47;90;100;2844;7
638;4;2017-04-23 17:05:30,343;46;92;100;2489;7
639;4;2017-04-23 17:05:43,360;48;94;100;2633;7
640;4;2017-04-23 17:05:56,390;48;96;100;2950;7
641;4;2017-04-23 17:06:09,430;49;98;100;2543;7
642;4;2017-04-23 17:06:22,467;50;100;100;2883;7
643;4;2017-04-23 17:06:35,489;52;102;100;3191;7
644;4;2017-04-23 17:06:48,528;54;104;100;2452;7
645;4;2017-04-23 17:07:01,561;56;106;100;2762;7
646;4;2017-04-23 17:07:14,606;57;108;100;3057;7
647;4;2017-04-23 17:07:27,632;57;110;100;2922;7
648;4;2017-04-23 17:07:40,663;59;112;100;2108;7
649;4;2017-04-23 17:07:53,687;60;114;100;2116;7
650;4;2017-04-23 17:08:06,718;62;116;100;2542;7
651;4;2017-04-23 17:08:19,820;62;118;100;3111;7
652;4;2017-04-23 17:08:32,849;62;120;100;3196;7
653;4;2017-04-23 17:08:45,878;62;122;100;2344;7
654;4;2017-04-23 17:08:58,914;66;124;100;2838;7
655;4;2017-04-23 17:09:11,960;70;126;100;3229;7
656;4;2017-04-23 17:09:24,999;72;128;100;2859;7
657;4;2017-04-23 17:09:38,026;71;130;100;3242;7
658;4;2017-04-23 17:09:51,069;71;132;100;2758;7
659;4;2017-04-23 17:10:04,090;71;134;100;2242;7
660;4;2017-04-23 17:10:17,116;71;136;100;2437;7
661;4;2017-04-23 17:10:30,163;72;138;100;2593;7
662;4;2017-04-23 17:10:43,190;72;140;100;2559;7
663;4;2017-04-23 17:10:56,192;71;142;100;3291;7
664;4;2017-04-23 17:11:09,223;70;144;100;2349;7
665;4;2017-04-23 17:11:22,265;71;146;100;3047;7
666;4;2017-04-23 17:11:35,294;71;148;100;2497;7
667;4;2017-04-23 17:11:48,324;71;150;100;2356;7
668;4;2017-04-23 17:12:01,327;72;152;100;2656;7
669;4;2017-04-23 17:12:14,358;71;154;100;3396;7
670;4;2017-04-23 17:12:27,396;72;156;100;2368;7
671;4;2017-04-23 17:12:40,439;73;158;100;2377;7
672;4;2017-04-23 17:12:53,471;72;160;100;2742;7
673;4;2017-04-23 17:13:06,514;72;162;100;2247;7
674;4;2017-04-23 17:13:19,545;71;164;100;2338;7
675;4;2017-04-23 17:13:32,569;71;166;100;3376;7
676;4;2017-04-23 17:13:45,596;72;168;100;3167;7
677;4;2017-04-23 17:13:58,639;73;170;100;2390;7
678;4;2017-04-23 17:14:11,672;72;172;100;3241;7
679;4;2017-04-23 17:14:24,714;73;174;100;2512;7
680;4;2017-04-23 17:14:37,745;73;176;100;3179;7
681;4;2017-04-23 17:14:50,776;73;178;100;3137;7
682;4;2017-04-23 17:15:03,807;73;180;100;3271;7
683;4;2017-04-23 17:15:16,845;73;182;100;3115;7
684;4;2017-04-23 17:15:29,877;73;184;100;2207;7
685;4;2017-04-23 17:15:42,933;75;186;100;3137;7
686;4;2017-04-23 17:15:55,978;74;188;100;2968;7
687;4;2017-04-23 17:16:09,018;75;190;100;2762;7
688;4;2017-04-23 17:16:22,038;75;192;100;2539;7
689;4;2017-04-23 17:16:35,063;74;194;100;2309;7
690;4;2017-04-23 17:16:48,095;75;196;100;3363;7
691;4;2017-04-23 17:17:01,135;75;198;100;2156;7
692;4;2017-04-23 17:17:14,178;74;200;100;3181;7
693;4;2017-04-23 17:17:27,208;73;202;100;2363;7
694;4;2017-04-23 17:17:40,241;74;204;100;2987;7
695;4;2017-04-23 17:17:53,254;74;206;100;3357;7
696;4;2017-04-23 17:18:06,283;74;208;100;3161;7
697;4;2017-04-23 17:18:19,304;75;210;100;2946;7
698;4;2017-04-23 17:18:32,348;75;212;100;2178;7
699;4;2017-04-23 17:18:45,393;75;214;100;2154;7
700;4;2017-04-23 17:18:58,437;75;216;100;2227;7
701;4;2017-04-23 17:19:11,468;75;218;100;3274;7
702;4;2017-04-23 17:19:24,495;74;220;100;3265;7
703;4;2017-04-23 17:19:37,539;74;222;100;2436;7
704;4;2017-04-23 17:19:50,577;73;224;100;2601;7
705;4;2017-04-23 17:20:03,610;73;226;100;2550;7
706;4;2017-04-23 17:20:16,641;71;228;100;2926;7
707;4;2017-04-23 17:20:29,680;71;230;100;2358;7
708;4;2017-04-23 17:20:42,712;71;232;100;2476;7
709;4;2017-04-23 17:20:55,747;71;234;100;2663;7
710;4;2017-04-23 17:21:08,767;71;236;100;2875;7
711;4;2017-04-23 17:21:21,794;70;238;100;2555;7
712;4;2017-04-23 17:21:34,828;71;240;100;2234;7
713;4;2017-04-23 17:21:47,856;71;242;100;2975;7
714;4;2017-04-23 17:22:00,886;71;244;100;2679;7
715;4;2017-04-23 17:22:13,917;71;246;100;2860;7
716;4;2017-04-23 17:22:26,946;71;248;100;3071;7
717;4;2017-04-23 17:22:39,987;71;250;100;3212;7
718;4;2017-04-23 17:22:53,030;70;252;100;3131;7
719;4;2017-04-23 17:23:06,064;71;254;100;2823;7
720;5;2017-04-23 17:53:49,554;62;255;100;1464;6
721;5;2017-04-23 17:54:02,598;63;250;100;1400;6
722;5;2017-04-23 17:54:15,641;66;245;100;1944;6
723;5;2017-04-23 17:54:28,687;66;240;100;1631;6
724;5;2017-04-23 17:54:41,718;68;235;100;2320;6
725;5;2017-04-23 17:54:54,749;68;230;100;2295;6
726;5;2017-04-23 17:55:07,788;67;225;100;1698;6
727;5;2017-04-23 17:55:20,829;67;220;100;2398;6
728;5;2017-04-23 17:55:33,859;67;215;100;2261;6
729;5;2017-04-23 17:55:46,904;68;210;100;2138;6
730;5;2017-04-23 17:55:59,935;68;205;100;2328;6
731;5;2017-04-23 17:56:12,980;67;200;100;2268;6
732;5;2017-04-23 17:56:26,011;67;195;100;2395;6
733;5;2017-04-23 17:56:39,049;67;190;100;2064;6
734;5;2017-04-23 17:56:52,091;68;185;100;2188;6
735;5;2017-04-23 17:57:05,135;66;180;100;1390;6
736;5;2017-04-23 17:57:18,174;67;175;100;1620;6
737;5;2017-04-23 17:57:31,193;67;170;100;2132;6
738;5;2017-04-23 17:57:44,227;67;165;100;2370;6
739;5;2017-04-23 17:57:57,252;67;160;100;2168;6
740;5;2017-04-23 17:58:10,281;69;155;100;2320;6
741;5;2017-04-23 17:58:23,320;70;150;100;1639;6
742;5;2017-04-23 17:58:36,352;69;145;100;2350;6
743;5;2017-04-23 17:58:49,380;70;140;100;1741;6
744;5;2017-04-23 17:59:02,412;68;135;100;1361;6
745;5;2017-04-23 17:59:15,457;70;130;100;2341;6
746;5;2017-04-23 17:59:28,481;68;125;100;1940;6
747;5;2017-04-23 17:59:41,512;69;120;100;2104;6
748;5;2017-04-23 17:59:54,544;70;115;100;1286;6
749;5;2017-04-23 18:00:07,588;68;110;100;1940;6
750;5;2017-04-23 18:00:20,612;68;105;100;1558;6
751;5;2017-04-23 18:00:33,674;68;100;100;1608;6
752;5;2017-04-23 18:00:46,712;67;95;100;1580;6
753;5;2017-04-23 18:00:59,740;67;90;100;1919;6
754;5;2017-04-23 18:01:12,772;65;85;100;1824;6
755;5;2017-04-23 18:01:25,814;64;80;100;2069;6
756;5;2017-04-23 18:01:38,859;62;75;100;2039;6
757;5;2017-04-23 18:01:51,905;60;70;100;1450;6
758;5;2017-04-23 18:02:04,936;58;65;100;1623;6
759;5;2017-04-23 18:02:17,966;56;60;100;1250;6
760;5;2017-04-23 18:02:30,991;54;55;100;2259;6
761;5;2017-04-23 18:02:44,034;54;50;100;2212;6
762;5;2017-04-23 18:02:57,064;54;45;100;2121;6
763;5;2017-04-23 18:03:10,105;55;40;100;1430;6
764;5;2017-04-23 18:03:23,151;54;35;100;1348;6
765;5;2017-04-23 18:03:36,174;54;30;100;1793;6
766;5;2017-04-23 18:03:49,207;54;25;100;1364;6
767;5;2017-04-23 18:04:02,235;53;20;100;1441;6
768;5;2017-04-23 18:04:15,267;52;15;100;2068;6
769;5;2017-04-23 18:04:28,306;46;10;100;1728;6
770;5;2017-04-23 18:04:41,336;33;5;100;1065;6
771;5;2017-04-23 18:04:54,368;1;0;100;1744;6
772;5;2017-04-23 18:05:07,414;0;0;100;1628;6
